feature_index,median_log2FC_SUP_vs_C,mean_log2FC_SUP_vs_C,wilcoxon_p,wilcoxon_q_bh,sup_detect_frac,c_detect_frac,mean_sup_rel_abund,tau_species_specificity,top_species,is_secreted,is_uniquely_secreted,row ID,row m/z,row retention time,adduct,parent_mass,charge,has_ms2,detection_count,detection_rate
13882,2.590826217428388,2.7646065003792657,1.9669537841275588e-42,4.347582785542196e-42,0.8493150684931506,0.00684931506849315,1.2402273423437038e-05,0.5639479817219092,Rhodotorula graminis,True,False,33940,664.3365,6.986,[M+H]1+,,1,True,261,0.41
1913,3.003314012182315,2.064161885393375,8.342460876779339e-30,1.4766345620414022e-29,0.5821917808219178,0.0273972602739726,1.2398074488256355e-05,0.8210989371742268,Rhodotorula paludigena,True,False,2266,850.4432,2.561951,[M+2H]2+,1697.8694,2,True,183,0.29
16016,3.6970686077559316,3.5090970012234948,1.78025052124408e-47,4.986289060702849e-47,0.9863013698630136,0.0410958904109589,1.2385661896425265e-05,0.22705711045883115,Rhodotorula toruloides,True,False,50560,313.0699,4.83901,[M+H]1+,,1,True,311,0.49
11685,1.4546908513643502,1.4361656172727333,1.9660446758254953e-23,3.139980602931937e-23,0.952054794520548,0.7054794520547946,1.2377777420486372e-05,0.6421815038217334,Rhodotorula taiwanensis,True,False,21853,398.1722,7.54178,[M+ACN+H]1+,356.1386,1,True,518,0.82
4423,3.501072117653851,2.425091433475892,5.716681800412542e-30,1.0140637250389665e-29,0.5856164383561644,0.0273972602739726,1.2370579067790785e-05,0.5223804845017076,Rhodotorula paludigena,True,False,5390,607.2941,1.099675,[M+2H]2+,1212.5742,2,True,183,0.29
14388,3.6632441645516156,3.5461841493978463,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,1.2360587292520607e-05,0.48389435404889103,Rhodotorula araucariae,True,False,37295,817.3937,5.007097,[M+Na]1+,794.4045,1,True,305,0.48
14065,3.1659397590540017,3.161419533310959,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.030821917808219176,1.234563639777643e-05,0.6303724574525789,Rhodotorula taiwanensis,True,False,35213,273.1587,3.46845,[M+H]1+,,1,True,308,0.49
12897,3.534510914076841,3.157713872445179,2.7318010843795067e-42,6.025087820403255e-42,0.8938356164383562,0.0410958904109589,1.233128683921906e-05,0.5656615148261077,Rhodotorula araucariae,True,False,27842,623.3848,4.839,[M+H]1+,,1,True,284,0.45
15117,3.7840057926389945,3.2504521835132087,3.199911481207412e-42,7.036616980083405e-42,0.8424657534246576,0.02054794520547945,1.2328836162555456e-05,0.33613246018094,Pseudomicrostroma phylloplanum,True,False,42938,472.7788,0.808,[M+H]1+,,1,True,261,0.41
15155,3.556169168674997,3.5905226749561643,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,1.2319646200433864e-05,0.36322636245903145,Rhodotorula pacifica,True,False,43169,444.2112,3.836435,[M+H]1+,,1,True,301,0.48
7276,3.8522468939110412,2.4362048441518263,3.5900740754144804e-28,6.205873179473888e-28,0.5513698630136986,0.010273972602739725,1.2319399572347393e-05,0.7188004782512771,Rhodotorula dairenensis,True,False,9442,475.744,1.73779,[M+H]1+,,1,True,174,0.28
10787,1.8343622088029665,2.4039734993705486,5.189492959855071e-37,1.0264599614914984e-36,0.7602739726027398,0.0547945205479452,1.2317923024850352e-05,0.545201194625516,Rhodotorula araucariae,True,False,18281,955.5923,5.605,[M+Na]1+,932.6031,1,True,252,0.4
12363,3.4990157905188357,3.2097714866210048,3.5286551544872224e-47,9.595403926587632e-47,0.9794520547945206,0.07534246575342465,1.231209642308903e-05,0.47063069038326283,Rhodotorula graminis,True,False,25101,611.8548,5.065408,[M+2H]2+,,2,True,330,0.52
11292,3.1529392404284886,2.914529876676325,3.707139181699306e-39,7.624354252047987e-39,0.7808219178082192,0.0,1.2286474951442022e-05,0.7270328548132663,Rhodotorula sp. clade XIII,True,False,20242,272.1749,2.440502,[M+H]1+,,1,True,239,0.38
12676,1.5519973098144468,2.007654026137342,7.153812438456195e-26,1.1853105888694996e-25,0.5034246575342466,0.0,1.2286239649034413e-05,0.5723074063983449,Rhodotorula araucariae,True,False,26656,984.6112,5.808,[M+Na]1+,958.6121,1,True,150,0.24
13828,3.258112040756461,2.4180726544407185,7.6469844120372525e-28,1.3167163881643903e-27,0.5445205479452054,0.0,1.2280743350502347e-05,0.4904401954035123,Rhodotorula graminis,True,False,33547,1025.5641,2.452007,[M+H]1+,,1,True,163,0.26
15756,3.7840176716008274,3.630430235413305,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.00684931506849315,1.2278888753871359e-05,0.2198701423372932,Rhodotorula sp. clade XI,True,False,48238,736.3712,3.244368,[M+H]1+,,1,True,302,0.48
15980,3.713315453829174,2.3476616666437775,1.2896250954597542e-28,2.241608882401948e-28,0.5513698630136986,0.04452054794520548,1.226146575277272e-05,0.6623966093234939,Rhodotorula paludigena,True,False,50221,601.2946,1.387119,[M+H]1+,,1,True,180,0.29
15290,3.731716268497862,3.6360584911105907,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,1.2257328734558056e-05,0.3527295268169942,Rhodotorula araucariae,True,False,44391,767.3717,4.491,[M+K]1+,728.4075,1,True,305,0.48
14451,3.701215175112308,3.6365733707365298,8.144560602507305e-49,2.740357720645844e-48,0.9828767123287672,0.0136986301369863,1.2243606764760717e-05,0.322568500698054,Rhodotorula diobovata,True,False,37735,250.1541,4.258223,[M+H]1+,,1,True,302,0.48
15195,3.7761409287635446,3.5646950018515406,1.7485422039368787e-48,5.532195132641826e-48,0.9726027397260274,0.02054794520547945,1.2235660147137091e-05,0.32420991736693966,Rhodotorula sp. clade I,True,False,43519,577.321,4.056144,[M+H]1+,576.3137,1,True,301,0.48
12167,3.665874746155075,2.5993766314183127,5.8216707692379765e-31,1.0467855004205069e-30,0.6095890410958904,0.017123287671232876,1.2207412636454875e-05,0.6887497937214561,Rhodotorula taiwanensis,True,False,24044,871.4432,2.680094,[M+H]1+,,1,True,191,0.3
15715,3.6639055524326842,3.6331632231615507,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,1.2205486955271785e-05,0.2585491214493867,Rhodotorula dairenensis,True,False,47789,228.1011,3.854254,[M+H]1+,,1,True,303,0.48
15775,2.977117571131455,2.922387601084592,2.799493663251086e-49,1.477636660928157e-48,0.9863013698630136,0.5513698630136986,1.2198831738722848e-05,0.18954631810645775,Rhodotorula taiwanensis,True,False,48408,496.7461,4.649,[M+H]1+,,1,True,462,0.73
16286,3.75108699873773,3.672647488384193,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,1.2169446675564422e-05,0.13734735473429766,Rhodotorula dairenensis,True,False,52740,528.2801,3.627292,[M+H]1+,,1,True,302,0.48
14386,3.7489717308465274,3.579043646461538,2.5217816936900403e-48,7.801806899288832e-48,0.9726027397260274,0.010273972602739725,1.2160065992753107e-05,0.2617696769987359,Rhodotorula araucariae,True,False,37286,927.515,4.178706,[2M+CH3OH+H]1+,447.2351,1,True,298,0.47
10794,3.559668295475637,2.9860984840250655,1.2114755254678923e-39,2.514081103169202e-39,0.7876712328767124,0.0273972602739726,1.2156220570217991e-05,0.6512533999002745,Cystobasidium sp.,True,False,18297,512.2586,2.384,[M+H]1+,,1,True,248,0.39
11687,3.6567237065672415,3.614088839705771,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.03424657534246575,1.2151609531981188e-05,0.26300095042623395,Rhodotorula araucariae,True,False,21857,370.1389,4.694914,[M+H]1+,,1,True,310,0.49
12900,3.0905898113017605,3.1948866246667142,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.0,1.2138160383133135e-05,0.6146557171501783,Rhodotorula taiwanensis,True,False,27850,424.2064,3.604108,[M+H]1+,,1,True,299,0.48
14332,3.565574112544489,3.480120612846139,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,1.212059767443553e-05,0.4540508824183641,Rhodotorula sp. clade I,True,False,36916,519.3163,3.304732,[M+H]1+,,1,True,300,0.48
4734,3.337145981339572,2.186287985092916,6.969550783388807e-14,9.856832645852615e-14,0.9828767123287672,0.3219178082191781,1.2116632262664572e-05,0.44002133500781826,Rhodotorula sphaerocarpa,True,False,5779,381.2986,5.469,[M+H]1+,,1,True,402,0.64
15524,3.62697056486015,3.49336370951879,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.1506849315068493,1.207722518792576e-05,0.31949090442090444,Rhodotorula araucariae,True,False,46186,581.3815,4.648048,[M-2H2O+H]1+,616.3956,1,True,344,0.55
8203,3.595145552247609,2.5330868449171304,7.715922730031228e-32,1.406590579605648e-31,0.613013698630137,0.03767123287671233,1.2064439422368953e-05,0.7096267435850357,Rhodotorula taiwanensis,True,False,11152,319.7022,1.29953,[M+2H]2+,,2,True,200,0.32
14218,3.7176268978936386,3.5171051579948527,3.5244684166595826e-47,9.58561501763269e-47,0.9486301369863014,0.0,1.2057871278832303e-05,0.3198800519202053,Cystobasidium sp.,True,False,36182,452.2145,4.859988,[M+Na]1+,429.225,1,True,288,0.46
15363,3.542452186142789,3.272095958026777,8.4523790722420345e-44,1.9456554617034094e-43,0.9212328767123288,0.1095890410958904,1.2054021552179263e-05,0.24714464638741113,Rhodotorula kratochvilovae,True,False,44927,579.2737,0.877443,[M+Na]1+,556.2844,1,True,309,0.49
14886,3.593170316521791,3.546177070454561,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0684931506849315,1.2041956999818201e-05,0.35206117041518425,Rhodotorula pacifica,True,False,41189,234.1228,3.913,[M+H]1+,,1,True,323,0.51
15644,3.671007637673284,3.6354739298576635,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,1.2031445388671545e-05,0.25818343893443063,Rhodotorula dairenensis,True,False,47221,451.1936,3.682248,[M+H]1+,,1,True,301,0.48
15447,3.593813313106506,3.42547478842862,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.19863013698630136,1.2028734748769114e-05,0.3550743677263556,Rhodotorula araucariae,True,False,45561,767.4543,4.644901,[M+H]1+,,1,True,361,0.57
7872,3.8141165091735987,3.023273708007818,2.8994481627780578e-39,5.974487433067278e-39,0.7705479452054794,0.03424657534246575,1.2022024912311837e-05,0.6324487930922902,Rhodotorula diobovata,True,False,10501,798.4708,2.34337,[M+H]1+,,1,True,244,0.39
10442,2.0848097998632555,2.018439169101831,3.7706989646447975e-30,6.706932638921677e-30,0.5684931506849316,0.21232876712328766,1.2021367281292804e-05,0.7415433001033382,Rhodotorula araucariae,True,False,17097,294.129,0.627128,[M+H]1+,,1,True,237,0.38
9012,3.1465053971927492,2.3123848741911894,3.1015052270328555e-21,4.805861799611062e-21,0.9897260273972602,0.3013698630136986,1.2019109522316654e-05,0.27796701767556514,Rhodotorula dairenensis,True,False,13026,704.5124,5.055305,[M+H]1+,,1,True,415,0.66
11105,3.7831385345261204,3.1787667492478633,4.1692018744964714e-41,8.921829797468078e-41,0.815068493150685,0.010273972602739725,1.200513213024096e-05,0.30321108653817663,Cystobasidium sp.,True,False,19447,990.4874,2.793367,[M+H]1+,,1,True,251,0.4
15723,3.6881939628274427,3.496263684017954,1.1870754623494623e-48,3.868179659036596e-48,0.9794520547945206,0.11986301369863013,1.198690942172006e-05,0.2507233019739494,Rhodotorula pacifica,True,False,47856,581.3815,4.558066,[M-2H2O+H]1+,616.3957,1,True,332,0.53
12290,3.1428986443133247,2.8638112819126014,4.0464017248344756e-43,9.12157804968898e-43,0.9863013698630136,0.410958904109589,1.1985261896858858e-05,0.261672737677429,Rhodotorula kratochvilovae,True,False,24776,391.2065,0.776514,[M+H]1+,,1,True,424,0.67
15623,3.7150738817718407,3.588020991496425,2.5217816936900403e-48,7.801806899288832e-48,0.9726027397260274,0.00684931506849315,1.1984740723311244e-05,0.38567789766732685,Rhodotorula araucariae,True,False,47040,482.2018,4.071499,[M+H]1+,,1,True,297,0.47
8609,1.6851489677220017,2.1406050574073237,2.8225916591735797e-31,5.090951626463049e-31,0.6335616438356164,0.00684931506849315,1.1983340352074258e-05,0.6878317186510451,Rhodotorula sphaerocarpa,True,False,12059,450.1997,4.852055,[M+ACN+Na]1+,386.1846,1,True,195,0.31
14128,3.3937475227300538,3.05313621478566,4.964316938172106e-47,1.3405625700103644e-46,0.9828767123287672,0.273972602739726,1.198091774843305e-05,0.3248571678027395,Rhodotorula sp. clade XI,True,False,35589,430.2282,0.604355,[M+H]1+,,1,True,379,0.6
7731,3.6183283133222224,3.5673332862013387,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.003424657534246575,1.1980760006229076e-05,0.3487513269952024,Rhodotorula paludigena,True,False,10234,420.2392,0.709138,[M+H]1+,,1,True,300,0.48
13189,3.008772848984195,2.9028028570403146,1.4012992812408293e-49,1.477636660928157e-48,0.9965753424657534,0.410958904109589,1.1971847197547997e-05,0.5492019943923059,Rhodotorula sphaerocarpa,True,False,29599,211.1323,4.78389,[M+H]1+,,1,True,439,0.7
15954,1.9193238868473141,1.7667953472662699,3.3098529004993644e-32,6.061506791988744e-32,0.9897260273972602,0.8561643835616438,1.1956172070738497e-05,0.22450574976215004,Rhodotorula pacifica,True,False,50006,520.2635,4.546072,[M+H]1+,,1,True,570,0.91
15959,3.7319623412156204,3.6322458481392865,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,1.1949254779010916e-05,0.16676416114724657,Rhodotorula dairenensis,True,False,50045,749.3307,3.798901,[M+H]1+,,1,True,303,0.48
13100,2.8867330285860975,2.412926170408305,1.168524066494693e-32,2.152287702040298e-32,0.9863013698630136,0.2910958904109589,1.1941333781746982e-05,0.3703600149136503,Rhodotorula pacifica,True,False,29101,297.132,4.860053,[M+H]1+,,1,True,397,0.63
5412,3.666601405878482,2.9842691478566614,7.882220784977193e-39,1.6115727323516214e-38,0.773972602739726,0.003424657534246575,1.1937743555718835e-05,0.6828151234040171,Rhodotorula paludigena,True,False,6685,673.3857,0.875488,[M+H]1+,,1,True,235,0.37
11923,3.531324701475155,2.940969546919918,9.614871943387953e-46,2.3926571473321964e-45,0.9315068493150684,0.1678082191780822,1.1926333729112813e-05,0.5972460086155795,Rhodotorula graminis,True,False,22855,458.3093,5.149,[M+NH3+H]1+,440.2755,1,True,328,0.52
14516,1.771960248657226,2.0494497263478175,3.1447577479899473e-27,5.364548103214103e-27,0.5102739726027398,0.0547945205479452,1.1916006726597595e-05,0.46066369968301984,Rhodotorula graminis,True,False,38225,1149.6796,5.75,[M+H]1+,,1,True,170,0.27
16228,3.6933553988490893,3.6397690333139536,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0136986301369863,1.19119419023495e-05,0.23523292846428592,Rhodotorula pacifica,True,False,52430,444.2113,4.360208,[M+H]1+,,1,True,304,0.48
16005,3.7128275675762312,3.5860077855304664,2.5217816936900403e-48,7.801806899288832e-48,0.9726027397260274,0.00684931506849315,1.1909061428611595e-05,0.17272809418305038,Pseudomicrostroma phylloplanum,True,False,50470,770.3854,4.053804,[M+H]1+,,1,True,297,0.47
13564,3.6475619060764726,3.5742198386157042,1.7301812373332855e-48,5.492190469995572e-48,0.976027397260274,0.0,1.1900411979396945e-05,0.3896901438368853,Rhodotorula diobovata,True,False,31837,431.2249,4.258223,[M+Na]1+,408.2358,1,True,296,0.47
16093,3.6452222276835826,3.52763855265023,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0958904109589041,1.1898480985096124e-05,0.23785229884872416,Rhodotorula graminis,True,False,51163,311.0542,3.940379,[M-H2O+H]1+,328.0572,1,True,328,0.52
14849,3.6307753188405347,3.611699926663813,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,1.1894871481723345e-05,0.29001514554418373,Rhodotorula araucariae,True,False,40842,408.1879,4.555931,[M+H]1+,,1,True,301,0.48
11700,3.5068906001229316,3.245336682240854,2.396626442852476e-44,5.613323256082983e-44,0.9143835616438356,0.00684931506849315,1.189092263374716e-05,0.36030669134721094,Rhodotorula graminis,True,False,21902,964.5801,4.848,[M+H]1+,,1,True,279,0.44
11527,3.3375109140872627,2.9868373460425977,7.096860462417183e-45,1.6950266901462041e-44,0.9965753424657534,0.16095890410958905,1.1883445331575796e-05,0.3485084551734973,Rhodotorula pacifica,True,False,21166,737.5024,4.914,[M+H]1+,,1,True,379,0.6
13911,1.4640209297320226,1.9978069120108093,7.6469844120372525e-28,1.3167163881643903e-27,0.5445205479452054,0.0,1.1869926453117133e-05,0.5383597202759388,Rhodotorula sp. clade XIII,True,False,34119,569.3082,5.798,[M+H]1+,,1,True,162,0.26
12355,3.339219943940946,3.4552071276888787,1.7485422039368787e-48,5.532195132641826e-48,0.9726027397260274,0.00684931506849315,1.1869141379035733e-05,0.4666834196133807,Rhodotorula pacifica,True,False,25059,385.1719,4.302,[M+H]1+,,1,True,297,0.47
15397,3.596849235103548,3.599220971318361,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.003424657534246575,1.186009923471587e-05,0.3306007040149384,Rhodotorula dairenensis,True,False,45199,410.167,3.882971,[M+H]1+,,1,True,301,0.48
9803,1.1119222422661363,0.7963255624351058,1.8833387594668706e-13,2.6463639868891793e-13,1.0,0.8253424657534246,1.1847745795158606e-05,0.4351605899370098,Rhodotorula graminis,True,False,15190,569.319,6.391,[M+H]1+,,1,True,578,0.92
12947,3.406302059964128,3.3703232296103516,1.7485422039368787e-48,5.532195132641826e-48,0.976027397260274,0.0547945205479452,1.1837872289149952e-05,0.5960837516917313,Rhodotorula glutinis,True,False,28139,338.2046,0.683867,[M+H]1+,,1,True,312,0.5
10838,2.633458508959019,2.9355991357126263,3.5244684166595826e-47,9.58561501763269e-47,0.9486301369863014,0.05821917808219178,1.1828006071732507e-05,0.6762054426307389,Rhodotorula pacifica,True,False,18465,297.1435,2.949425,[M+H]1+,,1,True,301,0.48
14304,3.615236009832424,3.598564146566326,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.02054794520547945,1.181997833828378e-05,0.3256429415505232,Rhodotorula diobovata,True,False,36687,484.1813,3.746595,[M+K]1+,445.2181,1,True,306,0.49
4880,3.6854298819559634,2.624585997053798,6.262919771371905e-33,1.1570815125118321e-32,0.6506849315068494,0.00684931506849315,1.1814427779854878e-05,0.8212975239347051,Rhodotorula sphaerocarpa,True,False,5972,690.3748,1.0248,[M+H]1+,,1,True,199,0.32
15636,3.63745676018625,3.5828266743942723,1.7301812373332855e-48,5.492190469995572e-48,0.976027397260274,0.003424657534246575,1.1814187235777412e-05,0.1858872457165638,Rhodotorula sp. clade I,True,False,47126,567.2767,4.235545,[M+H]1+,,1,True,297,0.47
5711,3.362761536145217,2.2523210651167895,4.758558519382361e-27,8.088757050224055e-27,0.5068493150684932,0.04794520547945205,1.1812176941493814e-05,0.648367476115972,Rhodotorula paludigena,True,False,7083,769.426,1.760971,[M+H]1+,,1,True,167,0.27
8326,3.8394719750504813,2.7273308118810355,6.736483444246483e-30,1.1936665684217592e-29,0.6883561643835616,0.023972602739726026,1.1798474475086209e-05,0.5152405710362552,Rhodotorula pacifica,True,False,11424,757.3591,2.188607,[M+2H]2+,,2,True,216,0.34
13162,1.4116112056061416,1.4041017182215114,2.4602948564356517e-38,4.982829314894229e-38,0.9897260273972602,0.9691780821917808,1.1793949556662826e-05,0.42186093621572807,Rhodotorula taiwanensis,True,False,29451,329.3152,4.662974,[M+H]1+,,1,True,591,0.94
10136,3.1014690466415935,2.3582130263902252,6.285347897602786e-23,9.96624289938337e-23,0.9897260273972602,0.2808219178082192,1.1768188972509666e-05,0.38489065950850043,Rhodotorula graminis,True,False,16142,748.5382,5.045345,[M+H]1+,,1,True,399,0.63
15065,3.6726386923909944,3.613403769447694,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,1.1762562490061885e-05,0.26799123425819804,Rhodotorula araucariae,True,False,42435,412.2426,3.582733,[M+H]1+,411.2353,1,True,300,0.48
14993,3.585208637429335,3.50611768225824,1.2512008710066128e-49,1.477636660928157e-48,0.9965753424657534,0.1267123287671233,1.1753160757246686e-05,0.24529803406027975,Rhodotorula araucariae,True,False,41864,193.0964,4.275512,[M+H]1+,,1,True,341,0.54
15727,3.6721287832276213,3.5384879780352634,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,1.1750662832847158e-05,0.39170331913417966,Rhodotorula sp. clade I,True,False,47914,632.3635,3.578697,[M+H]1+,,1,True,300,0.48
15138,3.670350499515764,3.54634509799717,3.8741367757129365e-49,1.477636660928157e-48,0.9897260273972602,0.05136986301369863,1.1747329565914758e-05,0.22448700391890836,Rhodotorula pacifica,True,False,43073,593.259,4.606429,[M+H]1+,,1,True,315,0.5
15472,2.261872557213435,1.7973056499185103,2.9250372631159627e-28,5.064317670010591e-28,0.5821917808219178,0.3219178082191781,1.1721123690999322e-05,0.5216700541356749,Rhodotorula graminis,True,False,45785,297.18,1.433613,[M+H]1+,,1,True,271,0.43
10362,3.689244778363676,2.9647453750762605,3.7564141301304426e-39,7.71986354263123e-39,0.7773972602739726,0.03767123287671233,1.1718839213492578e-05,0.49032270358016145,Pseudomicrostroma phylloplanum,True,False,16832,553.2973,0.989607,[M+H]1+,,1,True,247,0.39
15360,3.706545822296352,3.544624219721224,1.1870754623494623e-48,3.868179659036596e-48,0.9794520547945206,0.0,1.1713023173581461e-05,0.3624830490691714,Rhodotorula sp. clade I,True,False,44907,887.5196,3.450704,[M+H]1+,,1,True,297,0.47
3041,3.606588041181528,2.466441444710633,8.806950628995806e-32,1.6027982802848173e-31,0.6267123287671232,0.010273972602739725,1.1705379460396379e-05,0.5908268758560543,Rhodotorula paludigena,True,False,3661,725.3923,1.023581,[M+H]1+,,1,True,194,0.31
6336,3.6282291544616054,2.87232632358742,5.955154740171168e-38,1.1964520508854166e-37,0.7431506849315068,0.0684931506849315,1.1694598792905912e-05,0.559345081312302,Rhodotorula dairenensis,True,False,7954,377.1985,1.169239,[M+2H]2+,,2,True,245,0.39
11431,2.1652839773158066,2.2792883328072318,2.218313795294994e-45,5.42285309540696e-45,0.9931506849315068,0.6335616438356164,1.1669096726750893e-05,0.5908542574908737,Rhodotorula sp. clade XIII,True,False,20757,339.1562,7.219519,[M+H]1+,,1,True,498,0.79
12668,3.6390668037148655,3.5390509792943488,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0684931506849315,1.1654434816036374e-05,0.21954168562892215,Rhodotorula araucariae,True,False,26625,348.2735,3.865753,[M+NH3+H]1+,330.2397,1,True,320,0.51
9727,2.2488828625856407,2.2128108257327237,1.5114301751891498e-26,2.547438350999917e-26,0.5034246575342466,0.03424657534246575,1.165184050520588e-05,0.55042578124101,Rhodotorula araucariae,True,False,14968,1210.8114,5.971,[M+NH3+H]1+,1192.7784,1,True,168,0.27
12246,3.502847021721404,3.167010360452368,8.144560602507305e-49,2.740357720645844e-48,0.9828767123287672,0.00684931506849315,1.1649643936327302e-05,0.6013991787061015,Rhodotorula pacifica,True,False,24536,516.2322,3.660014,[M+H]1+,,1,True,300,0.48
12636,3.14074577794064,2.930986038799637,1.1713408113837616e-45,2.8932755794796727e-45,0.9143835616438356,0.023972602739726026,1.163490425427511e-05,0.5983638331564931,Rhodotorula graminis,True,False,26459,575.2808,7.1,[M+H]1+,,1,True,285,0.45
4940,3.6776826566697682,2.807873050870463,2.2933436719493485e-36,4.480785841640958e-36,0.7191780821917808,0.017123287671232876,1.1634072977615017e-05,0.6334810719966438,Rhodotorula paludigena,True,False,6050,716.3968,2.320643,[M+H]1+,,1,True,224,0.36
15129,3.373994842309972,3.121460599587401,3.955633968860362e-49,1.502754454045765e-48,0.9828767123287672,0.4349315068493151,1.1628380995793624e-05,0.3811687764774128,Rhodotorula pacifica,True,False,42994,278.1855,4.082834,[M+H]1+,,1,True,456,0.72
2500,1.1680420239289853,0.764445394977842,2.0302338745065485e-15,2.930167871901816e-15,0.702054794520548,0.8972602739726028,1.1616852603845835e-05,0.41823273864820815,Cystobasidium sp.,True,False,2993,179.1063,4.804,[M+H]1+,,1,True,496,0.79
13140,3.2503647199587666,3.175652606717983,1.4360319454910466e-43,3.276512117038247e-43,0.9897260273972602,0.0684931506849315,1.1607680558800925e-05,0.43564424898862697,Cystobasidium sp.,True,False,29325,665.4417,5.055305,[M+Na]1+,642.4525,1,True,327,0.52
15629,3.616564033623105,3.5642035766379307,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0410958904109589,1.159359367043165e-05,0.1951884467966956,Rhodotorula araucariae,True,False,47085,237.1589,3.746,[M+H]1+,,1,True,312,0.5
16167,3.6521941371917888,3.546257307703321,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.05136986301369863,1.1578352650261027e-05,0.2135004860308658,Rhodotorula araucariae,True,False,51915,303.0851,3.922,[M+H]1+,,1,True,315,0.5
7298,2.379022008909131,1.8111344521613706,5.351048489896647e-31,9.623755526593111e-31,0.7773972602739726,0.5342465753424658,1.1576603018385633e-05,0.7133129877796527,Rhodotorula araucariae,True,False,9484,301.1634,4.778069,[M+H]1+,300.1561,1,True,395,0.63
6277,3.5768367545512527,2.956354506927326,1.3430235536508892e-40,2.842330008841042e-40,0.8013698630136986,0.06164383561643835,1.156976806203767e-05,0.5503876430920671,Rhodotorula paludigena,True,False,7875,1107.5087,2.431579,[M+H]1+,,1,True,261,0.41
10673,2.6791785773787615,3.068849622498026,2.6305773906156654e-49,1.477636660928157e-48,0.9931506849315068,0.00684931506849315,1.1544891070887597e-05,0.7644623788197037,Rhodotorula pacifica,True,False,17877,292.201,3.267344,[M+H]1+,,1,True,303,0.48
16265,3.635273173195193,3.580142064231115,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.017123287671232876,1.1539181577110082e-05,0.2053341917112918,Rhodotorula dairenensis,True,False,52643,387.1904,4.514923,[M+H]1+,,1,True,307,0.49
16125,3.6480948793614996,3.604676563852701,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.0,1.153494682064798e-05,0.14658743134880142,Rhodotorula dairenensis,True,False,51488,362.1697,3.528327,[M+H]1+,,1,True,300,0.48
15283,3.62448660179109,3.578979832588909,5.588040871311064e-49,1.969865821503395e-48,0.9863013698630136,0.010273972602739725,1.1530576578285214e-05,0.16687846945687004,Rhodotorula dairenensis,True,False,44351,352.1852,4.275512,[M+H]1+,,1,True,302,0.48
10577,3.770868684371007,2.995317385634708,3.612502308787443e-38,7.290175176957435e-38,0.7568493150684932,0.00684931506849315,1.1507378961379096e-05,0.2801396458343285,Rhodotorula araucariae,True,False,17559,1018.5182,2.396467,[M+H]1+,,1,True,229,0.36
16250,2.16085262856492,2.0023631985231414,1.4012992812408293e-49,1.477636660928157e-48,0.9897260273972602,1.0,1.1504245752490347e-05,0.2314020572429737,Rhodotorula paludigena,True,False,52547,277.2154,4.190023,[M+H]1+,,1,True,622,0.99
15840,3.527818318705112,3.376412187878791,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.18835616438356165,1.1478901361143595e-05,0.34838184887229234,Pseudomicrostroma phylloplanum,True,False,48962,617.4029,4.639093,[M+H]1+,616.3956,1,True,355,0.56
15703,3.6504687071703597,3.587409065481867,3.834017178359902e-49,1.477636660928157e-48,0.9897260273972602,0.010273972602739725,1.1477260894175167e-05,0.24813278618795026,Rhodotorula pacifica,True,False,47680,406.138,3.716,[M+H]1+,,1,True,303,0.48
